"model_id","seed","component","Feature","Gain","Cover","Frequency","rank"
"v2_lgb_conservative_feature_fraction",20260431,"frequency","Gas",0.0603517861857416,0.0865241063461151,0.0684273709483793,6
"v2_lgb_conservative_feature_fraction",20260431,"frequency","Region",0.0577736291343241,0.0710984590176428,0.112845138055222,7
"v2_lgb_conservative_feature_fraction",20260431,"severity","DriverAge",0.40707090443479,0.357983431240533,0.232142857142857,1
"v2_lgb_conservative_feature_fraction",20260431,"severity","logDensity",0.183245119697521,0.207516559172771,0.241071428571429,2
"v2_lgb_conservative_feature_fraction",20260431,"severity","Power",0.153367484243326,0.185806381199458,0.165178571428571,3
"v2_lgb_conservative_feature_fraction",20260431,"severity","CarAge",0.128243358303871,0.0823246409045121,0.1875,4
"v2_lgb_conservative_feature_fraction",20260431,"severity","Region",0.0520768758627527,0.0568638527011621,0.0758928571428571,5
"v2_lgb_conservative_feature_fraction",20260431,"severity","Brand",0.0479771143110618,0.0843112991742168,0.0714285714285714,6
"v2_lgb_conservative_feature_fraction",20260431,"severity","Gas",0.0280191431466785,0.0251938356073467,0.0267857142857143,7
"v2_lgb_conservative_feature_fraction",20260431,"capped_severity","DriverAge",0.239313135781472,0.269876605004518,0.217032967032967,1
"v2_lgb_conservative_feature_fraction",20260431,"capped_severity","logDensity",0.203181463112754,0.211820298879731,0.214285714285714,2
"v2_lgb_conservative_feature_fraction",20260431,"capped_severity","Region",0.160511185441541,0.12224715478882,0.156593406593407,3
"v2_lgb_conservative_feature_fraction",20260431,"capped_severity","Power",0.157426323348988,0.158303605136014,0.151098901098901,4
"v2_lgb_conservative_feature_fraction",20260431,"capped_severity","CarAge",0.125017447999351,0.135760794410958,0.134615384615385,5
"v2_lgb_conservative_feature_fraction",20260431,"capped_severity","Brand",0.0858042145812011,0.0848401040098071,0.0989010989010989,6
"v2_lgb_conservative_feature_fraction",20260431,"capped_severity","Gas",0.0287462297346915,0.0171514377701519,0.0274725274725275,7
"v2_lgb_conservative_feature_fraction",20260439,"frequency","DriverAge",0.412751906817255,0.290954042867534,0.236944444444444,1
"v2_lgb_conservative_feature_fraction",20260439,"frequency","logDensity",0.261543424576701,0.241299309616749,0.208888888888889,2
"v2_lgb_conservative_feature_fraction",20260439,"frequency","CarAge",0.0853025545256839,0.121576040184282,0.136111111111111,3
"v2_lgb_conservative_feature_fraction",20260439,"frequency","Region",0.0725270865634011,0.0965045409282158,0.141666666666667,4
"v2_lgb_conservative_feature_fraction",20260439,"frequency","Power",0.0666659439630389,0.0836578478973513,0.130833333333333,5
"v2_lgb_conservative_feature_fraction",20260439,"frequency","Brand",0.0581298988943663,0.0850371079687581,0.102222222222222,6
"v2_lgb_conservative_feature_fraction",20260439,"frequency","Gas",0.0430791846595544,0.0809711105371095,0.0433333333333333,7
"v2_lgb_conservative_feature_fraction",20260439,"severity","DriverAge",0.39274274352863,0.325969046417064,0.273809523809524,1
"v2_lgb_conservative_feature_fraction",20260439,"severity","logDensity",0.178579466153071,0.187897698589035,0.208333333333333,2
"v2_lgb_conservative_feature_fraction",20260439,"severity","Power",0.151164499104951,0.166737495400886,0.154761904761905,3
"v2_lgb_conservative_feature_fraction",20260439,"severity","Region",0.0991143143202926,0.149024607518494,0.110119047619048,4
"v2_lgb_conservative_feature_fraction",20260439,"severity","CarAge",0.0909373398579631,0.0770188803735954,0.125,5
"v2_lgb_conservative_feature_fraction",20260439,"severity","Brand",0.0696667704939588,0.0831595890222117,0.104166666666667,6
"v2_lgb_conservative_feature_fraction",20260439,"severity","Gas",0.0177948665411337,0.0101926826787142,0.0238095238095238,7
"v2_lgb_conservative_feature_fraction",20260439,"capped_severity","DriverAge",0.242643595201213,0.313989998440718,0.22,1
"v2_lgb_conservative_feature_fraction",20260439,"capped_severity","logDensity",0.194497671361103,0.213816773274416,0.208571428571429,2
"v2_lgb_conservative_feature_fraction",20260439,"capped_severity","Power",0.162625197739783,0.145264596542143,0.151428571428571,3
"v2_lgb_conservative_feature_fraction",20260439,"capped_severity","CarAge",0.138765124520934,0.114713743921569,0.137142857142857,4
"v2_lgb_conservative_feature_fraction",20260439,"capped_severity","Region",0.129265486156462,0.100186006167259,0.131428571428571,5
"v2_lgb_conservative_feature_fraction",20260439,"capped_severity","Brand",0.101918402746899,0.0921978805692147,0.111428571428571,6
"v2_lgb_conservative_feature_fraction",20260439,"capped_severity","Gas",0.030284522273606,0.0198310010846809,0.04,7
